Experiment,Species,subtidal.intertidal,Season,term,X,Organism.ID,estimate,std.error,statistic,p.value,ID,Intercept,umol.L.sec,Temp.C,Chamber.Channel,Run,Location,TC,K,Temp.Cat,Start.time,Stop.Time,rate.type,Volume,AFDW,Blank,Total.Chamber.Vol.mL,Organism.Vol.mL,Ambient.Temp,umol.sec,blank.rate,umol.sec.corr,umol.cm2.hr,ln.rate,conf.low,conf.high,X97.5..
Predation,Vmelones,subtidal,Warm,lnc,6953,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_20C,282.7194607,-0.01239458,20.30715,9,1,Tijeretas,25,293.45715,20,10:51:55,11:07:04,R,0.615,2.322,0,675,60,NA,-0.007622667,-0.002327877,-0.00529,-8.21,2.220178741,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6953,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_20C,282.7194607,-0.01239458,20.30715,9,1,Tijeretas,25,293.45715,20,10:51:55,11:07:04,R,0.615,2.322,0,675,60,NA,-0.007622667,-0.002327877,-0.00529,-8.21,2.220178741,Vmel5,-6228751.481,6228791.054
Predation,Vmelones,subtidal,Warm,lnc,6954,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_24C,258.4584549,-0.013546391,24.22194737,9,1,Tijeretas,25,297.3719474,24,11:40:26,11:54:56,R,0.615,2.322,0,675,60,NA,-0.00833103,-0.002487644,-0.00584,-9.06,2.308518772,Vmel1,-22899964.54,22900333.13
Predation,Vmelones,subtidal,Warm,lnc,6954,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_24C,258.4584549,-0.013546391,24.22194737,9,1,Tijeretas,25,297.3719474,24,11:40:26,11:54:56,R,0.615,2.322,0,675,60,NA,-0.00833103,-0.002487644,-0.00584,-9.06,2.308518772,Vmel9,-792.1148928,798.1295002
Predation,Vmelones,subtidal,Warm,lnc,6954,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_24C,258.4584549,-0.013546391,24.22194737,9,1,Tijeretas,25,297.3719474,24,11:40:26,11:54:56,R,0.615,2.322,0,675,60,NA,-0.00833103,-0.002487644,-0.00584,-9.06,2.308518772,Vmel6,2.360745434,2.777240768
Predation,Vmelones,subtidal,Warm,lnc,6954,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_24C,258.4584549,-0.013546391,24.22194737,9,1,Tijeretas,25,297.3719474,24,11:40:26,11:54:56,R,0.615,2.322,0,675,60,NA,-0.00833103,-0.002487644,-0.00584,-9.06,2.308518772,Vmel3,-7.893766426,17.98614021
Predation,Vmelones,subtidal,Warm,lnc,6954,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_24C,258.4584549,-0.013546391,24.22194737,9,1,Tijeretas,25,297.3719474,24,11:40:26,11:54:56,R,0.615,2.322,0,675,60,NA,-0.00833103,-0.002487644,-0.00584,-9.06,2.308518772,Vmel7,-4003.411318,4007.98962
Predation,Vmelones,subtidal,Warm,lnc,6954,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_24C,258.4584549,-0.013546391,24.22194737,9,1,Tijeretas,25,297.3719474,24,11:40:26,11:54:56,R,0.615,2.322,0,675,60,NA,-0.00833103,-0.002487644,-0.00584,-9.06,2.308518772,Vmel4,-9671168.912,9671445.851
Predation,Vmelones,subtidal,Warm,lnc,6954,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_24C,258.4584549,-0.013546391,24.22194737,9,1,Tijeretas,25,297.3719474,24,11:40:26,11:54:56,R,0.615,2.322,0,675,60,NA,-0.00833103,-0.002487644,-0.00584,-9.06,2.308518772,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6954,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_24C,258.4584549,-0.013546391,24.22194737,9,1,Tijeretas,25,297.3719474,24,11:40:26,11:54:56,R,0.615,2.322,0,675,60,NA,-0.00833103,-0.002487644,-0.00584,-9.06,2.308518772,Vmel5,-6228751.481,6228791.054
Predation,Vmelones,subtidal,Warm,lnc,6955,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_26C,252.8371295,-0.012664911,25.80819672,9,1,Tijeretas,25,298.9581967,26,12:22:05,12:37:31,R,0.615,2.322,0,675,60,NA,-0.00778892,-0.00263737,-0.00515,-7.99,2.195767875,Vmel1,-22899964.54,22900333.13
Predation,Vmelones,subtidal,Warm,lnc,6955,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_26C,252.8371295,-0.012664911,25.80819672,9,1,Tijeretas,25,298.9581967,26,12:22:05,12:37:31,R,0.615,2.322,0,675,60,NA,-0.00778892,-0.00263737,-0.00515,-7.99,2.195767875,Vmel9,-792.1148928,798.1295002
Predation,Vmelones,subtidal,Warm,lnc,6955,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_26C,252.8371295,-0.012664911,25.80819672,9,1,Tijeretas,25,298.9581967,26,12:22:05,12:37:31,R,0.615,2.322,0,675,60,NA,-0.00778892,-0.00263737,-0.00515,-7.99,2.195767875,Vmel6,2.360745434,2.777240768
Predation,Vmelones,subtidal,Warm,lnc,6955,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_26C,252.8371295,-0.012664911,25.80819672,9,1,Tijeretas,25,298.9581967,26,12:22:05,12:37:31,R,0.615,2.322,0,675,60,NA,-0.00778892,-0.00263737,-0.00515,-7.99,2.195767875,Vmel3,-7.893766426,17.98614021
Predation,Vmelones,subtidal,Warm,lnc,6955,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_26C,252.8371295,-0.012664911,25.80819672,9,1,Tijeretas,25,298.9581967,26,12:22:05,12:37:31,R,0.615,2.322,0,675,60,NA,-0.00778892,-0.00263737,-0.00515,-7.99,2.195767875,Vmel7,-4003.411318,4007.98962
Predation,Vmelones,subtidal,Warm,lnc,6955,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_26C,252.8371295,-0.012664911,25.80819672,9,1,Tijeretas,25,298.9581967,26,12:22:05,12:37:31,R,0.615,2.322,0,675,60,NA,-0.00778892,-0.00263737,-0.00515,-7.99,2.195767875,Vmel4,-9671168.912,9671445.851
Predation,Vmelones,subtidal,Warm,lnc,6955,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_26C,252.8371295,-0.012664911,25.80819672,9,1,Tijeretas,25,298.9581967,26,12:22:05,12:37:31,R,0.615,2.322,0,675,60,NA,-0.00778892,-0.00263737,-0.00515,-7.99,2.195767875,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6955,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_26C,252.8371295,-0.012664911,25.80819672,9,1,Tijeretas,25,298.9581967,26,12:22:05,12:37:31,R,0.615,2.322,0,675,60,NA,-0.00778892,-0.00263737,-0.00515,-7.99,2.195767875,Vmel5,-6228751.481,6228791.054
Predation,Vmelones,subtidal,Warm,lnc,6956,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_28C,241.1010137,-0.014911986,27.72198276,9,1,Tijeretas,25,300.8719828,28,13:01:50,13:16:27,R,0.615,2.322,0,675,60,NA,-0.009170871,-0.002317966,-0.00685,-10.6,2.45312861,Vmel1,-22899964.54,22900333.13
Predation,Vmelones,subtidal,Warm,lnc,6956,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_28C,241.1010137,-0.014911986,27.72198276,9,1,Tijeretas,25,300.8719828,28,13:01:50,13:16:27,R,0.615,2.322,0,675,60,NA,-0.009170871,-0.002317966,-0.00685,-10.6,2.45312861,Vmel9,-792.1148928,798.1295002
Predation,Vmelones,subtidal,Warm,lnc,6956,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_28C,241.1010137,-0.014911986,27.72198276,9,1,Tijeretas,25,300.8719828,28,13:01:50,13:16:27,R,0.615,2.322,0,675,60,NA,-0.009170871,-0.002317966,-0.00685,-10.6,2.45312861,Vmel6,2.360745434,2.777240768
Predation,Vmelones,subtidal,Warm,lnc,6956,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_28C,241.1010137,-0.014911986,27.72198276,9,1,Tijeretas,25,300.8719828,28,13:01:50,13:16:27,R,0.615,2.322,0,675,60,NA,-0.009170871,-0.002317966,-0.00685,-10.6,2.45312861,Vmel3,-7.893766426,17.98614021
Predation,Vmelones,subtidal,Warm,lnc,6956,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_28C,241.1010137,-0.014911986,27.72198276,9,1,Tijeretas,25,300.8719828,28,13:01:50,13:16:27,R,0.615,2.322,0,675,60,NA,-0.009170871,-0.002317966,-0.00685,-10.6,2.45312861,Vmel7,-4003.411318,4007.98962
Predation,Vmelones,subtidal,Warm,lnc,6956,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_28C,241.1010137,-0.014911986,27.72198276,9,1,Tijeretas,25,300.8719828,28,13:01:50,13:16:27,R,0.615,2.322,0,675,60,NA,-0.009170871,-0.002317966,-0.00685,-10.6,2.45312861,Vmel4,-9671168.912,9671445.851
Predation,Vmelones,subtidal,Warm,lnc,6956,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_28C,241.1010137,-0.014911986,27.72198276,9,1,Tijeretas,25,300.8719828,28,13:01:50,13:16:27,R,0.615,2.322,0,675,60,NA,-0.009170871,-0.002317966,-0.00685,-10.6,2.45312861,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6956,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_28C,241.1010137,-0.014911986,27.72198276,9,1,Tijeretas,25,300.8719828,28,13:01:50,13:16:27,R,0.615,2.322,0,675,60,NA,-0.009170871,-0.002317966,-0.00685,-10.6,2.45312861,Vmel5,-6228751.481,6228791.054
Predation,Vmelones,subtidal,Warm,lnc,6957,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_30C,238.6709798,-0.017196001,29.19585135,9,1,Tijeretas,25,302.3458514,30,13:39:07,13:57:43,R,0.615,2.322,0,675,60,NA,-0.010575541,-0.003444939,-0.00713,-11.1,2.489495845,Vmel1,-22899964.54,22900333.13
Predation,Vmelones,subtidal,Warm,lnc,6957,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_30C,238.6709798,-0.017196001,29.19585135,9,1,Tijeretas,25,302.3458514,30,13:39:07,13:57:43,R,0.615,2.322,0,675,60,NA,-0.010575541,-0.003444939,-0.00713,-11.1,2.489495845,Vmel9,-792.1148928,798.1295002
Predation,Vmelones,subtidal,Warm,lnc,6957,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_30C,238.6709798,-0.017196001,29.19585135,9,1,Tijeretas,25,302.3458514,30,13:39:07,13:57:43,R,0.615,2.322,0,675,60,NA,-0.010575541,-0.003444939,-0.00713,-11.1,2.489495845,Vmel6,2.360745434,2.777240768
Predation,Vmelones,subtidal,Warm,lnc,6957,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_30C,238.6709798,-0.017196001,29.19585135,9,1,Tijeretas,25,302.3458514,30,13:39:07,13:57:43,R,0.615,2.322,0,675,60,NA,-0.010575541,-0.003444939,-0.00713,-11.1,2.489495845,Vmel3,-7.893766426,17.98614021
Predation,Vmelones,subtidal,Warm,lnc,6957,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_30C,238.6709798,-0.017196001,29.19585135,9,1,Tijeretas,25,302.3458514,30,13:39:07,13:57:43,R,0.615,2.322,0,675,60,NA,-0.010575541,-0.003444939,-0.00713,-11.1,2.489495845,Vmel7,-4003.411318,4007.98962
Predation,Vmelones,subtidal,Warm,lnc,6957,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_30C,238.6709798,-0.017196001,29.19585135,9,1,Tijeretas,25,302.3458514,30,13:39:07,13:57:43,R,0.615,2.322,0,675,60,NA,-0.010575541,-0.003444939,-0.00713,-11.1,2.489495845,Vmel4,-9671168.912,9671445.851
Predation,Vmelones,subtidal,Warm,lnc,6957,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_30C,238.6709798,-0.017196001,29.19585135,9,1,Tijeretas,25,302.3458514,30,13:39:07,13:57:43,R,0.615,2.322,0,675,60,NA,-0.010575541,-0.003444939,-0.00713,-11.1,2.489495845,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6957,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_30C,238.6709798,-0.017196001,29.19585135,9,1,Tijeretas,25,302.3458514,30,13:39:07,13:57:43,R,0.615,2.322,0,675,60,NA,-0.010575541,-0.003444939,-0.00713,-11.1,2.489495845,Vmel5,-6228751.481,6228791.054
Predation,Vmelones,subtidal,Warm,lnc,6958,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_32C,227.1171149,-0.020188642,31.77828,9,1,Tijeretas,25,304.92828,32,14:09:38,14:22:12,R,0.615,2.322,0,675,60,NA,-0.012416015,-0.00437244,-0.00804,-12.5,2.600513906,Vmel1,-22899964.54,22900333.13
Predation,Vmelones,subtidal,Warm,lnc,6958,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_32C,227.1171149,-0.020188642,31.77828,9,1,Tijeretas,25,304.92828,32,14:09:38,14:22:12,R,0.615,2.322,0,675,60,NA,-0.012416015,-0.00437244,-0.00804,-12.5,2.600513906,Vmel9,-792.1148928,798.1295002
Predation,Vmelones,subtidal,Warm,lnc,6958,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_32C,227.1171149,-0.020188642,31.77828,9,1,Tijeretas,25,304.92828,32,14:09:38,14:22:12,R,0.615,2.322,0,675,60,NA,-0.012416015,-0.00437244,-0.00804,-12.5,2.600513906,Vmel6,2.360745434,2.777240768
Predation,Vmelones,subtidal,Warm,lnc,6958,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_32C,227.1171149,-0.020188642,31.77828,9,1,Tijeretas,25,304.92828,32,14:09:38,14:22:12,R,0.615,2.322,0,675,60,NA,-0.012416015,-0.00437244,-0.00804,-12.5,2.600513906,Vmel3,-7.893766426,17.98614021
Predation,Vmelones,subtidal,Warm,lnc,6958,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_32C,227.1171149,-0.020188642,31.77828,9,1,Tijeretas,25,304.92828,32,14:09:38,14:22:12,R,0.615,2.322,0,675,60,NA,-0.012416015,-0.00437244,-0.00804,-12.5,2.600513906,Vmel7,-4003.411318,4007.98962
Predation,Vmelones,subtidal,Warm,lnc,6958,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_32C,227.1171149,-0.020188642,31.77828,9,1,Tijeretas,25,304.92828,32,14:09:38,14:22:12,R,0.615,2.322,0,675,60,NA,-0.012416015,-0.00437244,-0.00804,-12.5,2.600513906,Vmel4,-9671168.912,9671445.851
Predation,Vmelones,subtidal,Warm,lnc,6958,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_32C,227.1171149,-0.020188642,31.77828,9,1,Tijeretas,25,304.92828,32,14:09:38,14:22:12,R,0.615,2.322,0,675,60,NA,-0.012416015,-0.00437244,-0.00804,-12.5,2.600513906,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6958,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_32C,227.1171149,-0.020188642,31.77828,9,1,Tijeretas,25,304.92828,32,14:09:38,14:22:12,R,0.615,2.322,0,675,60,NA,-0.012416015,-0.00437244,-0.00804,-12.5,2.600513906,Vmel5,-6228751.481,6228791.054
Predation,Vmelones,subtidal,Warm,lnc,6959,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_34C,212.1891711,-0.019597649,33.50493548,9,1,Tijeretas,25,306.6549355,34,14:46:26,15:02:12,R,0.615,2.322,0,675,60,NA,-0.012052554,-0.004290419,-0.00776,-12,2.567585712,Vmel1,-22899964.54,22900333.13
Predation,Vmelones,subtidal,Warm,lnc,6959,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_34C,212.1891711,-0.019597649,33.50493548,9,1,Tijeretas,25,306.6549355,34,14:46:26,15:02:12,R,0.615,2.322,0,675,60,NA,-0.012052554,-0.004290419,-0.00776,-12,2.567585712,Vmel9,-792.1148928,798.1295002
Predation,Vmelones,subtidal,Warm,lnc,6959,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_34C,212.1891711,-0.019597649,33.50493548,9,1,Tijeretas,25,306.6549355,34,14:46:26,15:02:12,R,0.615,2.322,0,675,60,NA,-0.012052554,-0.004290419,-0.00776,-12,2.567585712,Vmel6,2.360745434,2.777240768
Predation,Vmelones,subtidal,Warm,lnc,6959,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_34C,212.1891711,-0.019597649,33.50493548,9,1,Tijeretas,25,306.6549355,34,14:46:26,15:02:12,R,0.615,2.322,0,675,60,NA,-0.012052554,-0.004290419,-0.00776,-12,2.567585712,Vmel3,-7.893766426,17.98614021
Predation,Vmelones,subtidal,Warm,lnc,6959,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_34C,212.1891711,-0.019597649,33.50493548,9,1,Tijeretas,25,306.6549355,34,14:46:26,15:02:12,R,0.615,2.322,0,675,60,NA,-0.012052554,-0.004290419,-0.00776,-12,2.567585712,Vmel7,-4003.411318,4007.98962
Predation,Vmelones,subtidal,Warm,lnc,6959,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_34C,212.1891711,-0.019597649,33.50493548,9,1,Tijeretas,25,306.6549355,34,14:46:26,15:02:12,R,0.615,2.322,0,675,60,NA,-0.012052554,-0.004290419,-0.00776,-12,2.567585712,Vmel4,-9671168.912,9671445.851
Predation,Vmelones,subtidal,Warm,lnc,6959,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_34C,212.1891711,-0.019597649,33.50493548,9,1,Tijeretas,25,306.6549355,34,14:46:26,15:02:12,R,0.615,2.322,0,675,60,NA,-0.012052554,-0.004290419,-0.00776,-12,2.567585712,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6959,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_34C,212.1891711,-0.019597649,33.50493548,9,1,Tijeretas,25,306.6549355,34,14:46:26,15:02:12,R,0.615,2.322,0,675,60,NA,-0.012052554,-0.004290419,-0.00776,-12,2.567585712,Vmel5,-6228751.481,6228791.054
Predation,Vmelones,subtidal,Warm,lnc,6960,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_36C,197.6501849,-0.023892175,35.80418333,9,1,Tijeretas,25,308.9541833,36,15:21:37,15:36:40,R,0.615,2.322,0,675,60,NA,-0.014693688,-0.003045065,-0.0116,-18.1,2.947585635,Vmel1,-22899964.54,22900333.13
Predation,Vmelones,subtidal,Warm,lnc,6960,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_36C,197.6501849,-0.023892175,35.80418333,9,1,Tijeretas,25,308.9541833,36,15:21:37,15:36:40,R,0.615,2.322,0,675,60,NA,-0.014693688,-0.003045065,-0.0116,-18.1,2.947585635,Vmel9,-792.1148928,798.1295002
Predation,Vmelones,subtidal,Warm,lnc,6960,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_36C,197.6501849,-0.023892175,35.80418333,9,1,Tijeretas,25,308.9541833,36,15:21:37,15:36:40,R,0.615,2.322,0,675,60,NA,-0.014693688,-0.003045065,-0.0116,-18.1,2.947585635,Vmel6,2.360745434,2.777240768
Predation,Vmelones,subtidal,Warm,lnc,6960,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_36C,197.6501849,-0.023892175,35.80418333,9,1,Tijeretas,25,308.9541833,36,15:21:37,15:36:40,R,0.615,2.322,0,675,60,NA,-0.014693688,-0.003045065,-0.0116,-18.1,2.947585635,Vmel3,-7.893766426,17.98614021
Predation,Vmelones,subtidal,Warm,lnc,6960,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_36C,197.6501849,-0.023892175,35.80418333,9,1,Tijeretas,25,308.9541833,36,15:21:37,15:36:40,R,0.615,2.322,0,675,60,NA,-0.014693688,-0.003045065,-0.0116,-18.1,2.947585635,Vmel7,-4003.411318,4007.98962
Predation,Vmelones,subtidal,Warm,lnc,6960,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_36C,197.6501849,-0.023892175,35.80418333,9,1,Tijeretas,25,308.9541833,36,15:21:37,15:36:40,R,0.615,2.322,0,675,60,NA,-0.014693688,-0.003045065,-0.0116,-18.1,2.947585635,Vmel4,-9671168.912,9671445.851
Predation,Vmelones,subtidal,Warm,lnc,6960,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_36C,197.6501849,-0.023892175,35.80418333,9,1,Tijeretas,25,308.9541833,36,15:21:37,15:36:40,R,0.615,2.322,0,675,60,NA,-0.014693688,-0.003045065,-0.0116,-18.1,2.947585635,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6960,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_36C,197.6501849,-0.023892175,35.80418333,9,1,Tijeretas,25,308.9541833,36,15:21:37,15:36:40,R,0.615,2.322,0,675,60,NA,-0.014693688,-0.003045065,-0.0116,-18.1,2.947585635,Vmel5,-6228751.481,6228791.054
Predation,Vmelones,subtidal,Warm,lnc,6961,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_40C,168.6899974,-0.028083891,39.64116418,9,1,Tijeretas,25,312.7911642,40,16:30:56,16:47:47,R,0.615,2.322,0,675,60,NA,-0.017271593,-0.003402375,-0.0139,-21.5,3.113633683,Vmel1,-22899964.54,22900333.13
Predation,Vmelones,subtidal,Warm,lnc,6961,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_40C,168.6899974,-0.028083891,39.64116418,9,1,Tijeretas,25,312.7911642,40,16:30:56,16:47:47,R,0.615,2.322,0,675,60,NA,-0.017271593,-0.003402375,-0.0139,-21.5,3.113633683,Vmel9,-792.1148928,798.1295002
Predation,Vmelones,subtidal,Warm,lnc,6961,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_40C,168.6899974,-0.028083891,39.64116418,9,1,Tijeretas,25,312.7911642,40,16:30:56,16:47:47,R,0.615,2.322,0,675,60,NA,-0.017271593,-0.003402375,-0.0139,-21.5,3.113633683,Vmel6,2.360745434,2.777240768
Predation,Vmelones,subtidal,Warm,lnc,6961,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_40C,168.6899974,-0.028083891,39.64116418,9,1,Tijeretas,25,312.7911642,40,16:30:56,16:47:47,R,0.615,2.322,0,675,60,NA,-0.017271593,-0.003402375,-0.0139,-21.5,3.113633683,Vmel3,-7.893766426,17.98614021
Predation,Vmelones,subtidal,Warm,lnc,6961,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_40C,168.6899974,-0.028083891,39.64116418,9,1,Tijeretas,25,312.7911642,40,16:30:56,16:47:47,R,0.615,2.322,0,675,60,NA,-0.017271593,-0.003402375,-0.0139,-21.5,3.113633683,Vmel7,-4003.411318,4007.98962
Predation,Vmelones,subtidal,Warm,lnc,6961,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_40C,168.6899974,-0.028083891,39.64116418,9,1,Tijeretas,25,312.7911642,40,16:30:56,16:47:47,R,0.615,2.322,0,675,60,NA,-0.017271593,-0.003402375,-0.0139,-21.5,3.113633683,Vmel4,-9671168.912,9671445.851
Predation,Vmelones,subtidal,Warm,lnc,6961,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_40C,168.6899974,-0.028083891,39.64116418,9,1,Tijeretas,25,312.7911642,40,16:30:56,16:47:47,R,0.615,2.322,0,675,60,NA,-0.017271593,-0.003402375,-0.0139,-21.5,3.113633683,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6961,Vmel9,3.007303725,309.316041,0.009722431,0.99261874,Vmel9_40C,168.6899974,-0.028083891,39.64116418,9,1,Tijeretas,25,312.7911642,40,16:30:56,16:47:47,R,0.615,2.322,0,675,60,NA,-0.017271593,-0.003402375,-0.0139,-21.5,3.113633683,Vmel5,-6228751.481,6228791.054
Predation,Vmelones,subtidal,Warm,lnc,6881,Vmel7,2.28915102,1558.285526,0.001469019,0.998884702,Vmel7_20C,217.6747534,-0.008077997,20.28428333,7,1,Tijeretas,25,293.4342833,20,10:51:49,11:06:55,R,0.61,2.8,0,675,65,NA,-0.004927578,-0.002327877,-0.0026,-3.34,1.468443936,Vmel1,-22899964.54,22900333.13
Predation,Vmelones,subtidal,Warm,lnc,6881,Vmel7,2.28915102,1558.285526,0.001469019,0.998884702,Vmel7_20C,217.6747534,-0.008077997,20.28428333,7,1,Tijeretas,25,293.4342833,20,10:51:49,11:06:55,R,0.61,2.8,0,675,65,NA,-0.004927578,-0.002327877,-0.0026,-3.34,1.468443936,Vmel9,-792.1148928,798.1295002
Predation,Vmelones,subtidal,Warm,lnc,6881,Vmel7,2.28915102,1558.285526,0.001469019,0.998884702,Vmel7_20C,217.6747534,-0.008077997,20.28428333,7,1,Tijeretas,25,293.4342833,20,10:51:49,11:06:55,R,0.61,2.8,0,675,65,NA,-0.004927578,-0.002327877,-0.0026,-3.34,1.468443936,Vmel6,2.360745434,2.777240768
Predation,Vmelones,subtidal,Warm,lnc,6881,Vmel7,2.28915102,1558.285526,0.001469019,0.998884702,Vmel7_20C,217.6747534,-0.008077997,20.28428333,7,1,Tijeretas,25,293.4342833,20,10:51:49,11:06:55,R,0.61,2.8,0,675,65,NA,-0.004927578,-0.002327877,-0.0026,-3.34,1.468443936,Vmel3,-7.893766426,17.98614021
Predation,Vmelones,subtidal,Warm,lnc,6881,Vmel7,2.28915102,1558.285526,0.001469019,0.998884702,Vmel7_20C,217.6747534,-0.008077997,20.28428333,7,1,Tijeretas,25,293.4342833,20,10:51:49,11:06:55,R,0.61,2.8,0,675,65,NA,-0.004927578,-0.002327877,-0.0026,-3.34,1.468443936,Vmel7,-4003.411318,4007.98962
Predation,Vmelones,subtidal,Warm,lnc,6881,Vmel7,2.28915102,1558.285526,0.001469019,0.998884702,Vmel7_20C,217.6747534,-0.008077997,20.28428333,7,1,Tijeretas,25,293.4342833,20,10:51:49,11:06:55,R,0.61,2.8,0,675,65,NA,-0.004927578,-0.002327877,-0.0026,-3.34,1.468443936,Vmel4,-9671168.912,9671445.851
Predation,Vmelones,subtidal,Warm,lnc,6881,Vmel7,2.28915102,1558.285526,0.001469019,0.998884702,Vmel7_20C,217.6747534,-0.008077997,20.28428333,7,1,Tijeretas,25,293.4342833,20,10:51:49,11:06:55,R,0.61,2.8,0,675,65,NA,-0.004927578,-0.002327877,-0.0026,-3.34,1.468443936,Vmel8,-13653100.77,13653145.46
Predation,Vmelones,subtidal,Warm,lnc,6881,Vmel7,2.28915102,1558.285526,0.001469019,0.998884702,Vmel7_20C,217.6747534,-0.008077997,20.28428333,7,1,Tijeretas,25,293.4342833,20,10:51:49,11:06:55,R,0.61,2.8,0,675,65,NA,-0.004927578,-0.002327877,-0.0026,-3.34,1.468443936,Vmel5,-6228751.481,6228791.054
